"";"parque";"idade";"sexo";"cidade";"escolar";"renda";"infraestrutura";"sombra";"temperatura";"lance1";"lance2";"resp1";"resp2";"bidl";"bidh";"lnRendat1";"lnRendat2";"lnRenda"
"972";"lagoaaraca";26;0;"recife";0;954;0;0;0;10;12;"1";"0";3,16227766016838;12;6,86067465899829;6,86067685649381;2,9795483747041
"973";"lagoaaraca";46;1;"recife";0;1431;0;0;0;7;5;"0";"0";5;9,64575131106459;7,26613219791828;7,26613122124466;3,15563963375978
"974";"lagoaaraca";30;0;"recife";0;954;0;0;0;29;19;"0";"0";19;34,3851648071345;6,86069553501071;6,86068454769008;2,9795483747041
"975";"lagoaaraca";22;1;"recife";0;477;0;0;0;46;44;"0";"0";44;52,7823299831253;6,16771864248515;6,16770985413499;2,67851837904011
"976";"lagoaaraca";34;1;"recife";0;477;0;0;0;36;29;"0";"0";29;42;6,16767469996196;6,16764393904678;2,67851837904011
"977";"lagoaaraca";23;1;"recife";0;954;0;0;0;2;3;"1";"1";1,4142135623731;3;6,86066586896795;6,86066696772597;2,9795483747041
"978";"lagoaaraca";62;1;"recife";0;1431;0;0;0;37;31;"0";"0";31;43,0827625302982;7,26614684790805;7,26614391792726;3,15563963375978
"979";"lagoaaraca";46;1;"recife";0;2385;0;0;0;12;9;"0";"0";9;15,4641016151378;7,77695651294141;7,77695598553708;3,37748838337613
"980";"lagoaaraca";19;0;"recife";0;954;0;0;0;3;1;"0";"0";1;4,73205080756888;6,86066696772597;6,86066477020872;2,9795483747041
"981";"lagoaaraca";28;0;"recife";0;477;0;0;0;32;23;"0";"0";23;37,6568542494924;6,16765712241201;6,1676175717949;2,67851837904011
"982";"lagoaaraca";45;1;"recife";0;477;0;0;0;37;31;"0";"0";31;43,0827625302982;6,16767909430117;6,16765272797624;2,67851837904011
"983";"lagoaaraca";27;1;"recife";0;477;0;0;0;43;40;"0";"0";40;49,557438524302;6,16770545993094;6,16769227720295;2,67851837904011
"984";"lagoaaraca";44;1;"recife";1;4270;0;0;0;28;39;"1";"1";5,29150262212918;39;8,35937064190698;8,35937124521089;3,63042787502502
"985";"lagoaaraca";42;0;"recife";0;954;0;0;0;40;35;"0";"0";35;46,3245553203368;6,86070762092398;6,86070212734515;2,9795483747041
"986";"lagoaaraca";40;1;"recife";1;2385;0;0;0;33;41;"1";"0";5,74456264653803;41;7,77696020476389;7,77696161116887;3,37748838337613
"987";"lagoaaraca";59;0;"recife";0;2385;0;0;0;10;12;"1";"0";3,16227766016838;12;7,77695616133856;7,77695651294141;3,37748838337613
"988";"lagoaaraca";54;1;"recife";0;1431;0;0;0;25;15;"0";"0";15;30;7,2661409879379;7,2661361046032;3,15563963375978
"989";"lagoaaraca";22;0;"recife";0;2385;0;0;0;47;45;"0";"0";45;53,855654600401;7,7769626659713;7,77696231437062;3,37748838337613
"990";"lagoaaraca";48;0;"recife";1;2385;0;0;0;35;28;"0";"0";28;40,9160797830996;7,77696055636532;7,77695932575977;3,37748838337613
"991";"lagoaaraca";48;0;"recife";0;954;0;0;0;31;22;"0";"0";22;36,56776436283;6,86069773246035;6,86068784389895;2,9795483747041
"992";"lagoaaraca";82;1;"recife";1;2385;0;0;0;24;30;"1";"0";4,89897948556636;30;7,77695862255592;7,77695967736151;3,37748838337613
"993";"lagoaaraca";62;0;"recife";0;954;0;0;0;12;15;"1";"0";3,46410161513775;15;6,86067685649381;6,86068015272803;2,9795483747041
"994";"lagoaaraca";24;0;"recife";1;1431;0;0;0;35;28;"0";"0";28;40,9160797830996;7,26614587124874;7,26614245293365;3,15563963375978
"995";"lagoaaraca";26;1;"recife";1;1431;0;0;0;35;28;"0";"0";28;40,9160797830996;7,26614587124874;7,26614245293365;3,15563963375978
"996";"lagoaaraca";44;1;"recife";1;4270;0;0;0;10;12;"1";"0";3,16227766016838;12;8,35936965468162;8,35936976437338;3,63042787502502
"997";"lagoaaraca";79;1;"recife";0;1431;0;0;0;38;32;"0";"0";32;44,164414002969;7,26614733623734;7,26614440625799;3,15563963375978
"998";"lagoaaraca";63;1;"recife";0;1431;0;0;0;42;38;"0";"0";38;48,4807406984079;7,26614928955214;7,26614733623734;3,15563963375978
"999";"lagoaaraca";31;1;"recife";0;954;0;0;0;23;16;"0";"0";16;27,7958315233127;6,86068894263282;6,86068125147035;2,9795483747041
"1000";"lagoaaraca";59;1;"recife";0;954;0;0;0;20;24;"1";"0";4,47213595499958;24;6,86068564642758;6,86069004136549;2,9795483747041
"1001";"lagoaaraca";43;0;"recife";1;2385;0;0;0;30;40;"1";"0";5,47722557505166;40;7,77695967736151;7,77696143536835;3,37748838337613
"1002";"lagoaaraca";24;1;"recife";0;954;0;0;0;14;11;"0";"1";11;17,7416573867739;6,86067905398449;6,86067575774665;2,9795483747041
"1003";"lagoaaraca";28;1;"recife";0;954;0;0;0;21;17;"0";"0";17;25,5825756949558;6,86068674516386;6,86068235021147;2,9795483747041
"1004";"lagoaaraca";54;1;"recife";0;1431;0;0;0;27;16;"0";"0";16;32,1961524227066;7,26614196460197;7,26613659293775;3,15563963375978
"1005";"lagoaaraca";70;0;"recife";0;477;0;0;0;26;36;"1";"0";5,09901951359278;36;6,16763075550774;6,16767469996196;2,67851837904011
"1006";"lagoaaraca";50;1;"recife";0;477;0;0;0;46;44;"0";"0";44;52,7823299831253;6,16771864248515;6,16770985413499;2,67851837904011
"1007";"lagoaaraca";48;1;"recife";0;1431;0;0;0;5;7;"1";"1";2,23606797749979;7;7,26613122124466;7,26613219791828;3,15563963375978
"1008";"lagoaaraca";68;1;"recife";0;477;0;0;0;21;17;"0";"0";17;25,5825756949558;6,16760878255645;6,16759120384778;2,67851837904011
"1009";"lagoaaraca";42;0;"recife";0;477;0;0;0;26;36;"1";"0";5,09901951359278;36;6,16763075550774;6,16767469996196;2,67851837904011
"1010";"lagoaaraca";52;0;"recife";0;477;0;0;0;6;8;"1";"0";2,44948974278318;8;6,16754286080554;6,16755165062342;2,67851837904011
"1011";"lagoaaraca";38;0;"recife";0;477;0;0;0;47;45;"0";"0";45;53,855654600401;6,16772303663127;6,16771424831972;2,67851837904011
"1012";"lagoaaraca";30;1;"recife";0;477;0;0;0;47;49;"1";"1";6,85565460040104;49;6,16772303663127;6,16773182486558;2,67851837904011
"1013";"lagoaaraca";57;1;"recife";0;1431;0;0;0;40;35;"0";"0";35;46,3245553203368;7,26614831289522;7,26614587124874;3,15563963375978
"1014";"lagoaaraca";33;0;"recife";1;1431;0;0;0;8;10;"1";"1";2,82842712474619;10;7,26613268625473;7,26613366292691;3,15563963375978
"1015";"lagoaaraca";58;0;"recife";0;954;0;0;0;44;41;"0";"0";41;50,6332495807108;6,86071201576531;6,86070871963612;2,9795483747041
"1016";"lagoaaraca";60;1;"recife";0;1431;0;0;0;34;26;"0";"0";26;39,8309518948453;7,26614538291873;7,26614147627005;3,15563963375978
"1017";"lagoaaraca";60;0;"recife";0;477;0;0;0;17;20;"1";"1";4,12310562561766;20;6,16759120384778;6,16760438790825;2,67851837904011
"1018";"lagoaaraca";47;0;"recife";0;477;0;0;0;3;1;"0";"0";1;4,73205080756888;6,16752967593386;6,16752088592283;2,67851837904011
"1019";"lagoaaraca";67;1;"recife";0;477;0;0;0;42;38;"0";"0";38;48,4807406984079;6,16770106570759;6,16768348862108;2,67851837904011
"1020";"lagoaaraca";34;1;"recife";0;1431;0;0;0;7;5;"0";"0";5;9,64575131106459;7,26613219791828;7,26613122124466;3,15563963375978
"1021";"lagoaaraca";36;0;"recife";0;954;0;0;0;40;35;"0";"0";35;46,3245553203368;6,86070762092398;6,86070212734515;2,9795483747041
"1022";"lagoaaraca";43;1;"recife";0;2385;0;0;0;11;8;"0";"0";8;14,3166247903554;7,77695633714;7,77695580973558;3,37748838337613
"1023";"lagoaaraca";19;1;"recife";0;477;0;0;0;42;38;"0";"0";38;48,4807406984079;6,16770106570759;6,16768348862108;2,67851837904011
"1024";"lagoaaraca";43;1;"recife";1;1431;0;0;0;48;46;"0";"0";46;54,9282032302755;7,26615221951719;7,26615124286313;3,15563963375978
"1025";"lagoaaraca";51;0;"recife";0;2385;0;0;0;25;15;"0";"0";15;30;7,77695879835693;7,77695704034545;3,37748838337613
"1026";"lagoaaraca";49;1;"recife";1;954;0;0;0;43;40;"0";"0";40;49,557438524302;6,86071091705679;6,86070762092398;2,9795483747041
"1027";"lagoaaraca";44;1;"recife";0;477;0;0;0;13;10;"0";"0";10;16,605551275464;6,16757362483009;6,16756044036403;2,67851837904011
"1028";"lagoaaraca";69;1;"recife";0;1431;0;0;0;11;14;"1";"1";3,3166247903554;14;7,26613415126265;7,26613561626842;3,15563963375978
"1029";"lagoaaraca";61;1;"recife";0;477;0;0;0;33;25;"0";"0";25;38,744562646538;6,16766151682846;6,16762636095611;2,67851837904011
"1030";"lagoaaraca";51;0;"recife";1;2385;0;0;0;21;17;"0";"0";17;25,5825756949558;7,77695809515271;7,776957391948;3,37748838337613
"1031";"lagoaaraca";52;1;"recife";1;4270;0;0;0;32;23;"0";"0";23;37,6568542494924;8,35937086129026;8,35937036767781;3,63042787502502
"1032";"lagoaaraca";40;0;"recife";1;8500;0;0;0;1;3;"1";"0";1;3;9,04782145631924;9,0478214840009;3,92941892571429
"1033";"lagoaaraca";39;0;"recife";0;2385;0;0;0;7;5;"0";"0";5;9,64575131106459;7,77695563393405;7,77695528233088;3,37748838337613
"1034";"lagoaaraca";59;1;"recife";0;2385;0;0;0;30;40;"1";"0";5,47722557505166;40;7,77695967736151;7,77696143536835;3,37748838337613
"1035";"lagoaaraca";45;1;"recife";1;4270;0;0;0;43;40;"0";"0";40;49,557438524302;8,35937146459404;8,35937130005668;3,63042787502502
"1036";"lagoaaraca";41;1;"recife";1;8500;0;0;0;21;17;"0";"0";17;25,5825756949558;9,04782173313581;9,0478216777725;3,92941892571429
"1037";"lagoaaraca";70;1;"recife";1;2385;0;0;0;6;4;"0";"0";4;8,44948974278318;7,77695545813248;7,77695510652926;3,37748838337613
"1038";"lagoaaraca";60;1;"recife";1;8500;0;0;0;21;17;"0";"0";17;25,5825756949558;9,04782173313581;9,0478216777725;3,92941892571429
"1039";"lagoaaraca";29;1;"recife";1;4270;0;0;0;22;14;"0";"0";14;26,6904157598234;8,35937031283197;8,35936987406512;3,63042787502502
"1040";"lagoaaraca";49;0;"recife";1;2385;0;0;0;12;9;"0";"0";9;15,4641016151378;7,77695651294141;7,77695598553708;3,37748838337613
"1041";"lagoaaraca";39;1;"recife";1;8500;0;0;0;21;17;"0";"0";17;25,5825756949558;9,04782173313581;9,0478216777725;3,92941892571429
"1042";"lagoaaraca";55;1;"recife";1;1431;0;0;0;21;17;"0";"0";17;25,5825756949558;7,26613903460688;7,26613708127205;3,15563963375978
"1043";"lagoaaraca";27;0;"recife";1;4270;0;0;0;31;22;"0";"0";22;36,56776436283;8,35937080644445;8,35937031283197;3,63042787502502
"1044";"lagoaaraca";72;0;"recife";1;2385;0;0;0;23;16;"0";"0";16;27,7958315233127;7,77695844675488;7,77695721614674;3,37748838337613
"1045";"lagoaaraca";37;1;"recife";0;1431;0;0;0;2;1;"0";"0";1;3,41421356237309;7,26612975623245;7,26612926789457;3,15563963375978
"1046";"lagoaaraca";62;0;"recife";1;8500;0;0;0;49;44;"0";"0";44;56;9,04782212067887;9,04782205147476;3,92941892571429
"1047";"lagoaaraca";36;1;"recife";1;2385;0;0;0;4;3;"0";"0";3;6;7,77695510652926;7,7769549307276;3,37748838337613
"1048";"lagoaaraca";25;1;"recife";0;1431;0;0;0;29;19;"0";"0";19;34,3851648071345;7,2661429412651;7,26613805793994;3,15563963375978
"1049";"lagoaaraca";28;0;"recife";0;954;0;0;0;13;10;"0";"0";10;16,605551275464;6,86067795523975;6,86067465899829;2,9795483747041
"1050";"lagoaaraca";33;1;"recife";1;1431;0;0;0;17;14;"0";"0";14;21,1231056256177;7,26613708127205;7,26613561626842;3,15563963375978
"1051";"lagoaaraca";48;0;"recife";0;954;0;0;0;13;10;"0";"0";10;16,605551275464;6,86067795523975;6,86067465899829;2,9795483747041
"1052";"lagoaaraca";71;0;"recife";1;4270;0;0;0;44;41;"0";"0";41;50,6332495807108;8,35937151943982;8,35937135490247;3,63042787502502
"1053";"lagoaaraca";70;1;"recife";0;2385;0;0;0;49;44;"0";"0";44;56;7,77696301757187;7,77696213857023;3,37748838337613
"1054";"lagoaaraca";50;1;"recife";0;1431;0;0;0;17;14;"0";"0";14;21,1231056256177;7,26613708127205;7,26613561626842;3,15563963375978
"1055";"lagoaaraca";35;0;"recife";1;8500;0;0;0;18;15;"0";"0";15;22,2426406871193;9,04782169161333;9,04782165009084;3,92941892571429
"1056";"lagoaaraca";51;0;"recife";0;1431;0;0;0;5;7;"1";"0";2,23606797749979;7;7,26613122124466;7,26613219791828;3,15563963375978
"1057";"lagoaaraca";48;0;"recife";0;954;0;0;0;1;3;"1";"1";1;3;6,86066477020872;6,86066696772597;2,9795483747041
"1058";"lagoaaraca";48;1;"recife";0;1431;0;0;0;33;41;"1";"0";5,74456264653803;41;7,26614489458848;7,2661488012238;3,15563963375978
"1059";"lagoaaraca";23;1;"recife";0;954;0;0;0;8;10;"1";"0";2,82842712474619;10;6,86067246149795;6,86067465899829;2,9795483747041
"1060";"lagoaaraca";38;0;"recife";1;2385;0;0;0;40;35;"0";"0";35;46,3245553203368;7,77696143536835;7,77696055636532;3,37748838337613
"1061";"lagoaaraca";59;1;"recife";0;2385;0;0;0;18;21;"1";"0";4,24264068711928;21;7,77695756774922;7,77695809515271;3,37748838337613
"1062";"lagoaaraca";55;0;"recife";1;2385;0;0;0;18;26;"1";"0";4,24264068711928;26;7,77695756774922;7,77695897415791;3,37748838337613
"1063";"lagoaaraca";19;1;"recife";1;477;0;0;0;38;44;"1";"1";6,16441400296898;44;6,16768348862108;6,16770985413499;2,67851837904011
"1064";"lagoaaraca";43;1;"recife";1;4270;0;0;0;43;40;"0";"0";40;49,557438524302;8,35937146459404;8,35937130005668;3,63042787502502
"1065";"lagoaaraca";31;1;"recife";0;1431;0;0;0;13;16;"1";"0";3,60555127546399;16;7,2661351279334;7,26613659293775;3,15563963375978
"1066";"lagoaaraca";35;1;"recife";0;954;0;0;0;25;35;"1";"0";5;35;6,86069114009695;6,86070212734515;2,9795483747041
"1067";"lagoaaraca";52;0;"recife";0;954;0;0;0;37;43;"1";"1";6,08276253029822;43;6,8607043247803;6,86071091705679;2,9795483747041
"1068";"lagoaaraca";55;1;"recife";0;1431;0;0;0;38;44;"1";"0";6,16441400296898;44;7,26614733623734;7,26615026620811;3,15563963375978
"1069";"lagoaaraca";55;0;"recife";0;954;0;0;0;16;19;"1";"0";4;19;6,86068125147035;6,86068454769008;2,9795483747041
"1070";"lagoaaraca";30;1;"recife";1;4270;0;0;0;10;8;"0";"0";8;13,1622776601684;8,35936965468162;8,35936954498986;3,63042787502502
"1071";"lagoaaraca";21;1;"recife";0;477;0;0;0;5;7;"1";"1";2,23606797749979;7;6,16753846586763;6,16754725572414;2,67851837904011
"1072";"lagoaaraca";59;1;"recife";0;954;0;0;0;28;17;"0";"0";17;33,2915026221292;6,86069443628408;6,86068235021147;2,9795483747041
"1073";"lagoaaraca";62;1;"recife";0;954;0;0;0;5;3;"0";"0";3;7,23606797749979;6,86066916523838;6,86066696772597;2,9795483747041
"1074";"lagoaaraca";63;1;"recife";0;1431;0;0;0;38;32;"0";"0";32;44,164414002969;7,26614733623734;7,26614440625799;3,15563963375978
"1075";"lagoaaraca";78;1;"recife";0;8500;0;0;0;23;30;"1";"0";4,79583152331272;30;9,04782176081746;9,04782185770324;3,92941892571429
"1076";"lagoaaraca";24;0;"recife";0;954;0;0;0;12;9;"1";"0";3,46410161513775;9;6,86067685649381;6,86067356024873;2,9795483747041
"1077";"lagoaaraca";49;0;"recife";0;477;0;0;0;4;5;"1";"0";2;5;6,1675340709104;6,16753846586763;2,67851837904011
"1078";"lagoaaraca";19;0;"recife";0;477;0;0;0;42;46;"1";"1";6,48074069840786;46;6,16770106570759;6,16771864248515;2,67851837904011
"1079";"lagoaaraca";26;0;"recife";0;477;0;0;0;12;15;"1";"0";3,46410161513775;15;6,16756923002739;6,16758241437756;2,67851837904011
"1080";"lagoaaraca";64;0;"recife";1;1431;0;0;0;30;20;"0";"0";20;35,4772255750517;7,2661434295963;7,26613854627353;3,15563963375978
"1081";"lagoaaraca";33;1;"recife";0;954;0;0;0;7;5;"0";"0";5;9,64575131106459;6,86067136274597;6,86066916523838;2,9795483747041
"1082";"lagoaaraca";63;0;"recife";1;4270;0;0;0;49;50;"1";"0";7;50;8,35937179366867;8,35937184851443;3,63042787502502
"1083";"lagoaaraca";65;1;"recife";1;4270;0;0;0;8;10;"1";"1";2,82842712474619;10;8,35936954498986;8,35936965468162;3,63042787502502
"1084";"lagoaaraca";37;0;"recife";1;954;0;0;0;8;10;"1";"1";2,82842712474619;10;6,86067246149795;6,86067465899829;2,9795483747041
"1085";"lagoaaraca";20;1;"recife";0;477;0;0;0;26;36;"1";"0";5,09901951359278;36;6,16763075550774;6,16767469996196;2,67851837904011
"1086";"lagoaaraca";46;1;"recife";1;8500;0;0;0;3;7;"1";"1";1,73205080756888;7;9,0478214840009;9,04782153936422;3,92941892571429
"1087";"lagoaaraca";37;0;"recife";0;477;0;0;0;23;30;"1";"0";4,79583152331272;30;6,1676175717949;6,16764833352117;2,67851837904011
"1088";"lagoaaraca";73;0;"recife";0;477;0;0;0;37;31;"0";"0";31;43,0827625302982;6,16767909430117;6,16765272797624;2,67851837904011
"1089";"lagoaaraca";61;0;"recife";1;954;0;0;0;16;13;"0";"0";13;20;6,86068125147035;6,86067795523975;2,9795483747041
"1090";"lagoaaraca";78;1;"recife";1;1431;0;0;0;33;41;"1";"1";5,74456264653803;41;7,26614489458848;7,2661488012238;3,15563963375978
"1091";"lagoaaraca";23;1;"recife";1;2385;0;0;0;46;44;"0";"0";44;52,7823299831253;7,77696249017098;7,77696213857023;3,37748838337613
"1092";"lagoaaraca";24;1;"recife";0;954;0;0;0;36;43;"1";"0";6;43;6,86070322606333;6,86071091705679;2,9795483747041
"1093";"lagoaaraca";35;1;"recife";0;954;0;0;0;2;5;"1";"1";1,4142135623731;5;6,86066586896795;6,86066916523838;2,9795483747041
"1094";"lagoaaraca";33;1;"recife";1;2385;0;0;0;4;7;"1";"1";2;7;7,77695510652926;7,77695563393405;3,37748838337613
"1095";"lagoaaraca";76;1;"recife";1;8500;0;0;0;16;13;"0";"0";13;20;9,04782166393167;9,04782162240919;3,92941892571429
"1096";"lagoaaraca";69;0;"recife";0;954;0;0;0;9;7;"0";"0";7;12;6,86067356024873;6,86067136274597;2,9795483747041
"1097";"lagoaaraca";35;0;"recife";1;954;0;0;0;7;9;"1";"1";2,64575131106459;9;6,86067136274597;6,86067356024873;2,9795483747041
"1098";"lagoaaraca";26;1;"recife";0;1431;0;0;0;48;50;"1";"1";6,92820323027551;50;7,26615221951719;7,2661531961703;3,15563963375978
"1099";"lagoaaraca";42;0;"recife";1;8500;0;0;0;2;3;"1";"1";1,4142135623731;3;9,04782147016007;9,0478214840009;3,92941892571429
"1100";"lagoaaraca";27;1;"recife";1;2385;0;0;0;10;12;"1";"1";3,16227766016838;12;7,77695616133856;7,77695651294141;3,37748838337613
"1101";"lagoaaraca";48;1;"recife";1;954;0;0;0;20;16;"0";"0";16;24,4721359549996;6,86068564642758;6,86068125147035;2,9795483747041
"1102";"lagoaaraca";43;1;"recife";1;954;0;0;0;28;17;"0";"0";17;33,2915026221292;6,86069443628408;6,86068235021147;2,9795483747041
"1103";"lagoaaraca";85;0;"recife";0;477;0;0;0;44;47;"1";"0";6,6332495807108;47;6,16770985413499;6,16772303663127;2,67851837904011
"1104";"lagoaaraca";62;1;"recife";0;4270;0;0;0;3;5;"1";"1";1,73205080756888;5;8,35936927076039;8,35936938045218;3,63042787502502
"1105";"lagoaaraca";29;1;"recife";0;2385;0;0;0;15;12;"0";"0";12;18,8729833462074;7,77695704034545;7,77695651294141;3,37748838337613
"1106";"lagoaaraca";38;1;"recife";0;2385;0;0;0;48;50;"1";"1";6,92820323027551;50;7,7769628417716;7,77696319337211;3,37748838337613
"1107";"lagoaaraca";45;0;"recife";1;2385;0;0;0;16;19;"1";"1";4;19;7,77695721614674;7,77695774355042;3,37748838337613
"1108";"lagoaaraca";76;0;"recife";0;477;0;0;0;29;19;"0";"0";19;34,3851648071345;6,16764393904678;6,16759999324074;2,67851837904011
"1109";"lagoaaraca";53;1;"recife";1;8500;0;0;0;34;26;"0";"0";26;39,8309518948453;9,04782191306653;9,04782180233993;3,92941892571429
"1110";"lagoaaraca";51;1;"recife";1;2385;0;0;0;22;30;"1";"0";4,69041575982343;30;7,77695827095381;7,77695967736151;3,37748838337613
"1111";"lagoaaraca";50;0;"recife";0;4270;0;0;0;5;7;"1";"0";2,23606797749979;7;8,35936938045218;8,35936949014397;3,63042787502502
"1112";"caiara";39;1;"recife";0;5500;0;1;0;25;24;"0";"0";24;27;8,6125041976665;8,61250416460868;8,61250337122056
"1113";"caiara";24;1;"recife";0;2000;0;0;0;13;15;"1";"1";12;15;7,6009057095368;7,60090620953505;7,60090245954208
"1114";"caiara";52;0;"recife";0;3000;0;1;0;20;22;"1";"1";19;22;8,00636978987;8,0063700120917;8,00636756765025
"1115";NA;17;0;NA;0;10000;0;1;0;15;14;"0";"0";14;17;9,21034052197617;9,21034051197617;9,21034037197618
"1116";"caiara";48;0;"recife";0;4000;0;1;1;25;27;"1";"1";24;27;8,29405120260081;8,2940513276006;8,29404964010203
"1117";"caiara";58;0;"recife";0;11500;1;1;1;20;19;"0";"0";19;22;9,35010246558006;9,35010245801863;9,35010231435134
"1118";"caiara";56;0;"recife";0;9500;1;1;1;13;12;"0";"0";12;15;9,15904722163294;9,15904721055261;9,15904707758863
"1119";"caiara";61;1;"recife";0;3000;1;1;1;25;24;"0";"1";24;27;8,00637034542417;8,00637023431336;8,00636756765025
"1120";"caiara";27;1;"recife";0;3500;0;0;0;10;12;"1";"0";9;12;8,1605190638037;8,16051922706886;8,1605182474775
"1121";NA;17;0;NA;0;500;0;1;0;25;27;"1";"0";24;27;6,21470809342252;6,21471609259061;6,21460809842219
"1122";"caiara";52;0;"recife";0;10000;1;1;1;10;9;"0";"1";9;12;9,21034047197618;9,21034046197618;9,21034037197618
"1123";"caiara";45;0;"recife";0;8000;0;0;0;20;19;"0";"0";19;22;8,98719713316192;8,98719711753693;8,98719682066197
"1124";"caiara";20;1;"recife";0;500;1;0;0;25;24;"0";"0";24;27;6,21470809342252;6,21470409381449;6,21460809842219
"1125";"caiara";20;1;"recife";0;7000;1;0;0;20;22;"1";"1";19;22;8,85366583620063;8,85366587701694;8,85366542803745
"1126";"caiara";57;0;"recife";0;3000;1;0;1;10;12;"1";"0";9;12;8,00636867876074;8,00636890098269;8,00636756765025
"1127";"caiara";65;1;"recife";0;5500;1;0;0;15;14;"0";"1";14;17;8,61250386708821;8,61250383403037;8,61250337122056
"1128";"caiara";52;0;"recife";0;2000;1;0;1;15;17;"1";"0";14;17;7,60090620953505;7,60090670953305;7,60090245954208
"1129";"caiara";50;1;"recife";0;2500;0;0;0;15;14;"0";"0";14;17;7,82404841085341;7,82404825085378;7,82404601085629
"1130";"caiara";55;0;"recife";0;2500;1;0;0;13;12;"0";"0";12;15;7,82404809085413;7,82404793085445;7,82404601085629
"1131";"caiara";19;0;"recife";0;2500;0;0;0;25;24;"0";"0";24;27;7,82405001084829;7,82404985084892;7,82404601085629
"1132";"caiara";46;1;"recife";0;1500;0;0;0;10;9;"0";"0";9;12;7,31322483152487;7,3132243870823;7,3132203870903
"1133";"caiara";48;0;"recife";0;2500;0;0;1;15;14;"0";"1";14;17;7,82404841085341;7,82404825085378;7,82404601085629
"1134";"caiara";80;0;"recife";0;12000;1;0;0;15;17;"1";"1";14;17;9,3926620329368;9,39266204682569;9,39266192877014
"1135";"caiara";32;1;"recife";0;2000;0;1;0;20;19;"0";"0";19;22;7,60090745952958;7,6009072095308;7,60090245954208
"1136";"caiara";60;1;"recife";0;3000;0;0;1;25;24;"0";"0";24;27;8,00637034542417;8,00637023431336;8,00636756765025
"1137";"caiara";66;1;"recife";0;4000;0;0;0;15;14;"0";"0";14;17;8,29405057760159;8,29405051510165;8,29404964010203
"1138";"caiara";32;1;"recife";0;4000;0;0;0;13;12;"0";"1";12;15;8,2940504526017;8,29405039010175;8,29404964010203
"1139";"caiara";44;1;"recife";0;3500;1;0;1;15;17;"1";"1";14;17;8,16051947196655;8,16051963523164;8,1605182474775
"1140";"caiara";34;1;"recife";0;2500;0;0;1;13;15;"1";"0";12;15;7,82404809085413;7,82404841085341;7,82404601085629
"1141";"caiara";57;0;"recife";0;9500;1;1;1;15;17;"1";"1";14;17;9,15904724379361;9,15904726595427;9,15904707758863
"1142";"caiara";21;0;"recife";0;3500;0;1;1;10;9;"0";"0";9;12;8,1605190638037;8,16051898217111;8,1605182474775
"1143";"caiara";23;1;"recife";0;10000;1;0;0;25;27;"1";"1";24;27;9,21034062197615;9,21034064197615;9,21034037197618
"1144";"caiara";50;1;"recife";0;11000;1;0;1;20;22;"1";"0";19;22;9,30565071706975;9,30565073359867;9,30565055178051
