"","ID","parque","cod parque","nquest","idade","sexo","cidade","cod cidade","bairro","cod bairro","estadocivil","racacor","escolar","ocupacao","renda","depend","qdepend","objetivo","distantp","freqvis","tempoestad","tempoatfis","infraestrutura","manutencao","tamanho","sombra","seguranca","iluminacao","ruido","temperatura","qualiar","Influperman","vegetar","vegettemp","vegetruido","vegetinund","moraruido","moratemp","moraqualiar","moraarb","moradren","saudefis","saudemen","nivelstres","exppolatm","exppolson","lance1","resp1","lance2","resp2","bidl","bidh","lnRenda","t1","t2","lnRendat1","lnRendat2","...58"
"70",70,"sitio da trindade",1,"80",46,1,"recife",101,"alto jose do pinho",1017,2,2,10,3,998,1,2,6,1000,15,150,150,3,3,3,3,2,2,2,1,2,3,4,4,4,4,5,2,2,5,2,4,4,3,0,3,44,0,20,1,20,10,2.99913054128737,-44,-20,6.90579745186512,6.9057733563505,NA
"71",71,"sitio da trindade",1,"193",32,1,"recife",101,"casa amarela",10121,2,3,15,2,998,1,5,2,750,1,120,0,3,4,3,5,2,4,4,5,5,3,4,4,4,0,2,2,4,4,3,3,4,2,0,0,15,1,18,1,3.87298334620742,18,2.99913054128737,-15,-18,6.90576833637854,6.90577134836474,NA
"72",72,"sitio da trindade",1,"4",62,1,"recife",101,"ibura",10142,2,2,10,1,980,1,2,7,5000,25,180,0,4,4,4,4,1,4,3,3,3,3,4,4,4,4,1,1,1,5,1,2,3,2,0,0,68,1,69,1,8.24621125123532,69,2.99122607569249,-68,-69,6.88762337298988,6.88762441414844,NA
"73",73,"sitio da trindade",1,"85",22,1,"recife",101,"casa amarela",10121,1,1,7,5,800,0,0,3,2000,2,60,60,3,3,2,1,3,2,2,2,1,2,4,4,4,3,5,4,2,4,3,4,3,1,2,0,31,0,15,1,15,27.7958315233127,2.90308998699194,-31,-15,6.68466016399487,6.68463516489327,NA
"74",74,"sitio da trindade",1,"95",53,2,"vitoria de santo antao",117,"vitoria de santo antao",1171,2,2,9,6,400,1,1,7,5000,4,480,0,2,2,1,2,2,2,2,3,2,2,4,4,4,0,1,1,1,1,1,3,3,1,4,4,67,0,30,0,30,26.6904157598234,2.60205999132796,-67,-30,5.99188320945667,5.99165202953205,NA
"75",75,"sitio da trindade",1,"141",36,2,"recife",101,"casa amarela",10121,1,4,3,0,300,0,0,3,2000,3,120,120,3,3,4,4,3,1,4,3,3,3,4,4,4,4,3,4,3,3,1,3,3,2,2,2,60,1,69,0,7.74596669241483,69,2.47712125471966,-60,-69,5.70444891919936,5.7045488475841,NA
"76",76,"sitio da trindade",1,"199",61,2,"recife",101,"casa amarela",10121,2,4,9,5,200,1,2,3,200,15,60,60,4,4,3,4,5,0,5,4,4,3,3,4,4,0,4,2,4,3,4,3,3,1,3,3,47,1,53,0,6.85565460040104,53,2.30102999566398,-47,-53,5.29949167677581,5.29964148951017,NA
"77",77,"13demaio",2,"1",25,2,"paulista",118,"maranguape 1",1183,1,4,21,0,1500,0,NA,7,5000,1,180,0,4,4,5,5,4,3,4,4,4,1,4,3,3,2,3,4,4,2,3,3,3,3,2,2,63,0,39,1,39,9.64575131106459,3.17609125905568,-63,-39,7.31324838669831,7.31323772027341,NA
"78",78,"13demaio",2,"2",30,2,"olinda",113,"bultrins",1134,2,1,16,2,1300,1,1,4,5000,1,60,0,3,1,4,4,1,0,4,4,3,2,3,4,3,0,1,3,1,1,1,0,0,0,0,0,54,0,37,0,37,34.3851648071345,3.11394335230684,-54,-37,7.17015149560187,7.17014143670109,NA
"79",79,"13demaio",2,"3",71,2,"recife",101,"nova descoberta",10159,1,4,16,3,1780,1,1,2,5000,1,180,0,3,4,5,5,2,3,4,5,4,2,4,4,3,4,1,2,1,2,1,4,4,4,3,0,9,0,6,0,6,52.7823299831253,3.25042000230889,-9,-6,7.48437148383253,7.48437053698463,NA
"80",80,"13demaio",2,"4",42,1,"recife",101,"nova descoberta",10159,2,2,16,2,1200,1,2,2,5000,1,40,0,4,4,4,4,3,4,3,4,4,2,0,0,0,2,3,3,3,3,3,3,3,2,2,2,19,1,52,0,4.35889894354067,52,3.07918124604762,-19,-52,7.09009003013349,7.09011294623521,NA
"81",81,"13demaio",2,"5",27,2,"olinda",113,"sapucaia",11316,1,2,13,0,244,1,2,4,5000,4,240,90,3,3,5,5,2,3,5,4,5,2,3,4,1,0,1,1,1,1,4,4,4,2,4,0,70,0,23,0,23,3,2.38738982633873,-70,-23,5.49834329383418,5.49755447157199,NA
"82",82,"13demaio",2,"6",32,2,"olinda",113,"alto da bondade",1132,2,2,16,4,650,1,3,4,5000,1,120,0,4,4,4,5,4,4,3,4,5,2,4,4,3,0,1,4,4,4,1,4,3,2,1,1,19,0,4,0,4,43.0827625302982,2.81291335664286,-19,-4,6.47701733229275,6.47698183030049,NA
"83",83,"13demaio",2,"7",42,2,"camutanga",105,"camutanga",1051,2,2,9,6,300,0,0,4,5000,1,180,0,4,5,4,3,3,0,4,3,4,2,2,3,1,3,4,3,4,3,4,4,4,4,3,4,43,0,25,0,25,15.4641016151378,2.47712125471966,-43,-25,5.70426013833452,5.70406021386087,NA
"84",84,"13demaio",2,"8",31,2,"recife",101,"ibura",10142,2,3,12,0,998,1,1,4,5000,2,240,0,4,4,5,4,4,4,5,4,4,3,4,4,3,3,4,5,5,4,4,3,3,2,2,2,9,1,45,1,3,45,2.99913054128737,-9,-45,6.90576231237893,6.9057984558323,NA
"85",85,"13demaio",2,"9",33,2,"recife",101,"macaxeira",10153,2,4,10,6,1500,1,3,4,5000,1,120,0,3,3,2,2,4,3,2,2,2,3,4,4,4,1,4,3,3,1,2,2,3,3,2,2,65,0,56.9377422517015,1,0,37.6568542494924,3.17609125905568,-65,-56.9377422517015,7.31324927556191,7.31324569243334,NA
"86",86,"13demaio",2,"10",18,2,"olinda",113,"rio doce",11314,1,3,16,3,600,0,0,7,5000,4,240,0,2,1,4,5,1,2,3,3,1,0,3,3,3,3,2,2,1,2,1,0,1,0,0,1,23,0,18.2041684766873,1,0,43.0827625302982,2.77815125038364,-23,-18.2041684766873,6.39699354206423,6.39698022107233,NA
"87",87,"13demaio",2,"11",58,2,"recife",101,"boa vista",10114,3,4,18.5,6,1200,0,0,7,2000,2,40,0,3,3,4,5,4,2,4,5,5,3,4,4,4,4,3,3,3,2,2,4,4,3,3,3,8,1,26,0,2.82842712474619,26,3.07918124604762,-8,-26,7.09008239131621,7.09009489116865,NA
"88",88,"13demaio",2,"12",24,3,"recife",101,"coque",10128,1,1,14,2,250,0,0,2,3000,2,540,1,5,2,2,4,2,2,4,5,5,3,0,0,0,4,5,5,5,1,1,4,4,4,0,3,33,1,36,1,5.74456264653803,36,2.39794000867204,-33,-36,5.52198877851929,5.52203675203792,NA
"89",89,"13demaio",2,"13",67,1,"recife",101,"boa vista",10114,2,1,15,3,4000,1,2,7,1500,3,60,0,1,3,3,4,3,2,5,3,2,2,4,4,4,4,3,3,3,2,2,3,3,2,2,2,61,0,57,0,57,46.3245553203368,3.60205999132796,-61,-57,8.29405345259476,8.29405320259568,NA
"90",90,"13demaio",2,"14",49,1,"recife",101,"aflitos",1011,1,2,26,2,25000,1,5,7,2000,20,360,1,1,3,5,1,1,1,1,1,4,3,4,4,4,4,3,3,1,3,1,3,3,0,0,0,35,0,2,0,2,41,4.39794000867204,-35,-2,10.1266311598503,10.1266311070503,NA
"91",91,"13demaio",2,"15",70,1,"camaragibe",104,"jardim teresopolis",1042,2,4,16,3,6000,0,0,7,5000,20,50,0,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,1,2,46,0,27,0,27,12,3.77815125038364,-46,-27,8.69951602598715,8.69951549820991,NA
"92",92,"13demaio",2,"16",45,1,"recife",101,"campo grande",10120,1,1,20,2,2300,1,0,1,3000,20,180,0,2,3,4,4,1,3,3,4,4,2,4,4,4,3,3,3,3,4,4,4,3,2,1,2,45,0,34,0,34,30,3.36172783601759,-45,-34,7.74067290849732,7.74067082911776,NA
"93",93,"13demaio",2,"17",44,1,"recife",101,"aflitos",1011,1,1,20,6,5000,0,0,7,3000,4,120,0,3,3,4,3,1,2,4,4,4,3,4,4,3,3,4,4,4,4,4,3,3,2,0,0,39,0,1,1,1,53.855654600401,3.69897000433602,-39,-1,8.51719475141502,8.51719323141624,NA
"94",94,"13demaio",2,"18",40,1,"recife",101,"guabiraba",10140,2,1,16,2,5000,1,2,4,5000,1,30,0,3,3,5,5,2,2,4,4,4,0,4,4,3,1,3,3,3,2,2,2,2,2,2,2,30,1,59,0,5.47722557505166,59,3.69897000433602,-30,-59,8.51719439141552,8.51719555141345,NA
"95",95,"13demaio",2,"19",43,2,"camutanga",105,"vila quebec",1052,2,4,10,0,200,1,2,4,5000,1,120,0,4,4,5,4,3,1,4,4,4,2,4,4,0,4,4,3,4,2,5,3,3,3,3,3,55,1,60,1,7.41619848709566,60,2.30102999566398,-55,-60,5.29969142210118,5.29981624267177,NA
"96",96,"13demaio",2,"20",20,2,"olinda",113,"rio doce",11314,1,4,16,2,600,0,0,7,5000,4,240,0,2,1,5,4,1,2,3,3,1,0,4,4,4,4,3,2,1,2,1,2,1,2,0,3,30,1,58,1,5.47722557505166,58,2.77815125038364,-30,-58,6.39701298507745,6.39709075335026,NA
"97",97,"13demaio",2,"21",65,1,"recife",101,"areias",10110,2,1,12,3,998,0,0,4,5000,1,60,0,4,3,4,5,2,0,5,4,4,0,4,4,4,3,3,1,5,1,5,3,3,1,2,2,34,0,26,1,26,15,2.99913054128737,-34,-26,6.90578741213792,6.90577938028359,NA
"98",98,"13demaio",2,"22",58,1,"jaboatao",111,"socorro",11114,2,4,20,1,11000,0,0,3,5000,8,60,40,4,3,4,4,4,4,4,4,3,0,4,3,0,0,4,4,3,4,1,4,3,2,2,1,1,1,58,1,1,58,4.04139268515822,-1,-58,9.30565056004497,9.30565103111924,NA
"99",99,"13demaio",2,"23",39,1,"recife",101,"boa vista",10114,1,1,16,6,4000,0,0,3,890,24,60,40,2,3,4,4,4,1,4,4,4,3,4,4,3,3,4,4,4,3,4,4,3,1,2,0,55,1,63,1,7.41619848709566,63,3.60205999132796,-55,-63,8.29405307759612,8.29405357759428,NA
"100",100,"13demaio",2,"24",19,1,"recife",101,"santo amaro",10169,1,1,16,0,2000,0,0,3,800,30,90,30,4,2,3,4,1,3,4,4,4,2,4,4,1,0,1,4,4,4,4,4,4,2,2,2,25,1,47,1,5,47,3.30102999566398,-25,-47,7.60090870952255,7.60091420947305,NA
"101",101,"13demaio",2,"25",21,1,"igarassu",110,"santoarém",1101,1,4,17,2,1500,0,0,3,5000,10,40,20,3,3,3,4,1,3,4,4,4,3,4,4,3,4,5,5,5,5,4,1,2,0,2,0,18,1,63,1,4.24264068711928,63,3.17609125905568,-18,-63,7.3132283870583,7.31324838669831,NA
"102",102,"13demaio",2,"26",30,1,"recife",101,"agua fria",1013,1,4,16,2,1433,1,1,3,3000,22,120,90,3,1,4,4,2,3,4,4,4,0,4,3,3,3,3,5,4,3,3,4,3,3,3,2,53,0,45,0,45,48.4807406984079,3.15624619039734,-53,-45,7.26755123722674,7.26754734151115,NA
"103",103,"13demaio",2,"27",40,1,"recife",101,"tres carneiros",10178,2,2,16,2,2500,1,2,3,5000,10,120,60,4,3,5,4,3,4,4,5,4,2,4,4,2,2,4,4,4,1,4,3,3,3,1,3,22,0,21,0,21,27.7958315233127,3.39794000867204,-22,-21,7.8240495308501,7.82404937085065,NA
"104",104,"13demaio",2,"28",24,1,"recife",101,"rosarinho",10166,1,4,16,2,2500,0,0,3,3500,20,60,40,4,4,4,4,5,4,4,4,4,5,4,3,2,1,3,4,4,4,4,3,4,1,1,0,50,1,51,1,7.07106781186548,51,3.39794000867204,-50,-51,7.82405401082429,7.824054170823,NA
"105",105,"13demaio",2,"29",26,1,"camaragibe",104,"aldeia",1043,1,4,20,1,15000,0,0,7,5000,4,60,0,4,4,4,5,4,3,4,4,3,2,4,4,4,4,5,5,5,5,5,4,4,2,2,3,19,1,53,1,4.35889894354067,53,4.17609125905568,-19,-53,9.61580556452879,9.61580571563987,NA
"106",106,"13demaio",2,"30",52,1,"recife",101,"santo amaro",10169,2,4,12,6,3800,1,3,3,500,22,60,60,4,3,4,4,3,3,3,4,4,2,4,3,3,3,3,3,3,3,4,2,3,2,1,2,13,1,62,0,3.60555127546399,62,3.57978359661681,-13,-62,8.24275724599108,8.24276063933407,NA
"107",107,"13demaio",2,"31",53,2,"abreu e Lima",102,"centro",1021,3,4,16,2,1000,0,0,3,5000,6,60,90,3,2,5,3,1,1,3,4,4,2,3,3,2,3,3,3,4,3,1,4,4,2,0,0,51,1,54,1,7.14142842854285,54,3,-51,-54,6.90780627768168,6.90780927752419,NA
"108",108,"13demaio",2,"32",28,2,"paulista",118,"maria farinha",1184,1,1,20,1,1300,0,0,2,5000,4,120,0,3,3,4,4,2,0,4,4,4,1,4,4,4,4,5,5,5,5,5,3,3,2,0,0,26,1,35,0,5.09901951359278,35,3.11394335230684,-26,-35,7.17013492794667,7.17014025329435,NA
"109",109,"13demaio",2,"33",45,1,"fortaleza",201,"centro",2011,1,1,16,3,3500,0,0,2,5000,1,20,0,3,3,5,5,1,3,4,5,4,2,4,4,3,4,4,3,3,3,3,4,4,3,2,4,63,1,67,1,7.93725393319377,67,3.54406804435028,-63,-67,8.16052339032142,8.1605237168503,NA
"110",110,"13demaio",2,"34",46,1,"recife",101,"santo amaro",10169,1,1,20,1,2300,1,1,6,500,12,60,0,3,3,4,4,2,3,4,4,4,2,4,4,4,4,5,4,4,5,5,2,2,0,1,0,3,1,61,0,1.73205080756888,61,3.36172783601759,-3,-61,7.74066496902483,7.74067593304168,NA
"111",111,"13demaio",2,"35",33,1,"olinda",113,"rio doce",11314,2,2,16,0,900,1,2,7,5000,6,120,0,4,4,4,4,3,4,5,5,5,3,3,3,4,2,4,1,3,2,3,3,2,0,1,0,16,1,44,0,4,44,2.95424250943932,-16,-44,6.80241451621564,6.80244908283663,NA
"112",112,"13demaio",2,"36",26,2,"recife",101,"casa amarela",10121,1,2,17.5,7,900,1,1,7,5000,4,360,0,3,3,4,4,3,3,4,4,4,1,4,4,4,4,4,1,2,1,3,2,2,0,3,0,20,1,43,1,4.47213595499958,43,2.95424250943932,-20,-43,6.80241945437751,6.80244784833503,NA
"113",113,"13demaio",2,"37",54,2,"recife",101,"beberibe",10112,1,4,20,7,2000,0,0,7,5000,1,120,0,4,3,4,5,5,5,5,5,5,0,4,4,4,4,1,2,2,2,4,3,4,3,3,0,7,1,47,0,2.64575131106459,47,3.30102999566398,-7,-47,7.60090420954055,7.60091420947305,NA
"114",114,"13demaio",2,"38",33,2,"olinda",113,"bultrins",1134,2,1,16,2,1200,1,1,4,5000,1,40,0,4,4,4,3,3,0,4,4,4,0,4,4,3,1,4,2,4,2,1,3,3,2,3,2,60,0,52,0,52,8,3.07918124604762,-60,-52,7.09011850157473,7.09011294623521,NA
"115",115,"13demaio",2,"39",53,1,"recife",101,"campo grande",10120,2,4,16,3,998,1,1,2,3500,3,120,10,4,1,5,5,1,1,4,5,4,3,3,4,4,3,1,1,2,1,5,3,1,0,3,3,15,1,40,0,3.87298334620742,40,2.99913054128737,-15,-40,6.90576833637854,6.90579343598634,NA
"116",116,"13demaio",2,"40",40,2,"recife",101,"nova descoberta",10159,2,4,16,6,1000,1,2,2,5000,1,40,0,3,4,4,5,4,4,3,4,4,3,4,4,4,3,3,3,2,2,2,3,3,2,2,2,25,0,6,0,6,49,3,-25,-6,6.90778027866964,6.90776127896414,NA
"117",117,"13demaio",2,"41",28,1,"olinda",113,"jardim brasil",1139,1,2,11,7,1000,1,2,2,5000,8,180,0,4,5,5,4,1,1,4,4,4,2,4,4,3,0,5,4,4,5,1,4,4,1,0,3,57,0,53,1,53,46.3245553203368,3,-57,-53,6.9078122773577,6.90780827757769,NA
"118",118,"13demaio",2,"42",40,2,"olinda",113,"peixinhos",11313,1,1,10,4,1000,1,2,4,5000,1,240,0,4,3,4,5,4,4,3,4,4,3,3,1,1,1,4,2,2,2,1,3,4,2,3,3,2,1,25,0,1.4142135623731,25,3,-2,-25,6.90775727898014,6.90778027866964,NA
"119",119,"13demaio",2,"43",28,1,"olinda",113,"alto da bondade",1132,2,4,11,2,1300,1,3,2,5000,4,120,20,4,4,5,5,5,0,3,3,4,2,4,4,3,3,3,4,5,4,1,3,3,2,2,2,26,1,30,1,5.09901951359278,30,3.11394335230684,-26,-30,7.17013492794667,7.17013729477136,NA
"120",120,"13demaio",2,"44",23,2,"camutanga",105,"camutanga",1051,1,4,16,1,1000,1,1,4,5000,1,180,0,5,5,5,4,3,0,3,4,5,3,4,4,2,3,4,4,5,4,3,3,3,2,3,3,58,1,68,0,7.61577310586391,68,3,-58,-68,6.9078132773002,6.90782327667024,NA
"121",121,"13demaio",2,"45",38,2,"recife",101,"casa amarela",10121,1,1,16,2,1000,0,0,4,5000,5,120,0,4,4,5,4,4,4,4,4,4,3,4,4,3,2,4,4,4,4,4,3,3,2,3,2,64,1,67,0,8,67,3,-64,-67,6.90781927693422,6.90782227673774,NA
"122",122,"13demaio",2,"46",75,1,"recife",101,"casa amarela",10121,4,2,0,3,1000,0,0,2,5000,8,60,0,5,5,3,5,3,4,4,3,5,3,3,3,0,3,4,3,5,5,1,2,2,4,2,3,37,0,29,0,29,4.73205080756888,3,-37,-29,6.90779227829765,6.90778427856165,NA
"123",123,"13demaio",2,"47",50,1,"paulista",118,"janga",1181,2,2,16,2,2500,1,2,2,5000,10,120,0,4,4,5,5,3,4,3,4,4,2,4,4,1,1,5,3,4,1,1,2,3,3,1,1,19,1,42,0,4.35889894354067,42,3.39794000867204,-19,-42,7.82404905085167,7.82405273083371,NA
"124",124,"13demaio",2,"48",30,1,"recife",101,"curado",10132,2,4,16,2,2000,1,2,4,5000,1,120,0,3,3,4,5,3,2,4,3,4,2,4,4,3,2,2,3,3,2,4,2,3,2,2,1,35,1,58,0,5.91607978309962,58,3.30102999566398,-35,-58,7.6009112095038,7.60091695943696,NA
"125",125,"13demaio",2,"49",29,1,"jaboatao",111,"curado",1115,1,2,20,2,1000,1,2,7,5000,4,120,120,3,3,5,5,2,1,3,4,3,0,4,4,3,4,3,2,4,2,3,3,2,1,2,2,38,1,41,1,6.16441400296898,41,3,-38,-41,6.90779327826016,6.90779627814166,NA
"126",126,"13demaio",2,"50",33,1,"recife",101,"prado",10164,2,1,22,2,5600,1,1,7,4000,1,60,0,2,2,5,4,2,0,4,5,4,2,3,3,2,2,5,4,4,3,3,3,3,2,2,2,26,0,26,0,26,14.3166247903554,3.7481880270062,-26,-26,8.63052270580453,8.63052270580453,NA
"127",127,"13demaio",2,"51",33,1,"recife",101,"santo amaro",10169,1,4,20,2,2000,1,3,7,420,30,60,180,4,3,4,5,4,2,5,4,5,3,4,4,4,4,3,4,5,4,1,3,3,3,2,2,48,1,52,1,6.92820323027551,52,3.30102999566398,-48,-52,7.60091445947008,7.60091545945758,NA
"128",128,"13demaio",2,"52",50,2,"recife",101,"santo amaro",10169,1,4,15,2,998,0,0,3,500,24,250,150,1,1,5,4,1,1,5,4,4,0,0,0,4,3,3,3,4,3,3,3,3,2,0,2,56,0,13,0,13,48.4807406984079,2.99913054128737,-56,-13,6.90580949940471,6.9057663283827,NA
"129",129,"13demaio",2,"53",51,2,"olinda",113,"jardim fragoso",11310,2,1,17,2,1200,0,0,3,5000,24,120,60,4,3,4,4,1,3,4,4,4,3,4,4,3,4,4,4,4,4,4,3,3,2,2,2,32,0,19,1,19,54.9282032302755,3.07918124604762,-32,-19,7.0900990577514,7.09009003013349,NA
"130",130,"13demaio",2,"54",60,1,"recife",101,"nova descoberta",10159,2,1,13,2,3000,1,2,2,5000,2,120,0,3,3,5,5,3,2,3,3,4,2,4,4,4,1,1,2,1,3,2,2,2,1,2,2,36,0,32,0,32,0,3.47712125471966,-36,-32,8.00637156764225,8.00637112319948,NA
"131",131,"13demaio",2,"55",46,2,"olinda",113,"jardim fragoso",11310,3,4,20,2,1400,1,2,3,5000,20,120,60,4,4,NA,4,3,3,3,4,4,3,4,4,3,4,4,4,4,4,4,3,3,3,3,3,25,1,29,0,5,29,3.14612803567824,-25,-29,7.24424027062405,7.24424231141226,NA
"132",132,"13demaio",2,"56",65,2,"recife",101,"santo amaro",10169,1,4,16,4,998,0,0,3,800,6,60,60,4,3,4,5,4,4,4,5,4,2,4,4,4,3,4,4,4,4,4,2,4,3,2,2,12,0,3,0,3,49.557438524302,2.99913054128737,-12,-3,6.90576532438327,6.90575628834302,NA
"133",133,"13demaio",2,"57",39,1,"recife",101,"santo amaro",10169,1,1,16,1,1200,1,2,NA,400,9,120,120,3,5,5,3,4,2,4,4,3,1,4,0,2,4,4,3,1,4,2,4,3,1,3,3,69,0,39,0,39,16.605551275464,3.07918124604762,-69,-39,7.09012475129479,7.09010391874268,NA
"134",134,"13demaio",2,"58",55,1,"recife",101,"dois unidos",10134,2,1,16,2,4200,1,1,3,5000,27,240,120,4,3,4,4,3,3,3,5,4,2,4,4,3,4,2,4,4,4,4,3,3,2,3,3,25,1,52,1,5,52,3.6232492903979,-25,-52,8.34284122150402,8.34284275211292,NA
"135",135,"13demaio",2,"59",56,1,"recife",101,"boa vista",10114,1,4,20,2,5000,0,0,3,400,30,240,120,3,3,5,5,3,4,3,4,4,3,4,4,3,3,1,3,3,2,1,3,3,2,2,0,42,1,50,1,6.48074069840786,50,3.69897000433602,-42,-50,8.51719487141483,8.51719519141424,NA
"136",136,"13demaio",2,"60",41,1,"recife",101,"casa amarela",10121,2,2,20,2,2000,1,1,3,5000,9,60,60,2,2,4,5,1,2,4,5,5,3,4,4,3,4,1,2,4,3,4,4,4,4,0,0,65,0,34,0,34,25.5825756949558,3.30102999566398,-65,-34,7.60091870941005,7.60091095950596,NA
"137",137,"13demaio",2,"61",29,1,"recife",101,"sao jose",10170,1,2,20,2,998,0,0,2,2500,30,120,0,1,1,4,3,1,3,4,4,4,3,4,4,0,4,3,3,1,1,1,3,2,2,2,2,48,0,27,0,27,37.6568542494924,2.99913054128737,-48,-27,6.90580146772778,6.90578038426891,NA
"138",138,"13demaio",2,"62",33,1,"recife",101,"boa vista",10114,1,2,16,1,4800,0,0,2,1400,30,180,120,1,1,4,4,1,1,1,4,4,1,4,4,4,0,4,4,4,4,4,4,3,0,0,0,48,0,23,0,23,3,3.68124123737559,-48,-23,8.47637328022715,8.47637219515937,NA
"139",139,"13demaio",2,"63",71,1,"olinda",113,"rio doce",11314,1,4,16,1,1000,0,0,2,5000,30,240,120,4,3,4,4,1,3,4,4,4,3,4,4,0,4,4,4,4,5,4,3,3,3,3,3,51,0,26,0,26,9.64575131106459,3,-51,-26,6.90780627768168,6.90778127864414,NA
"140",140,"13demaio",2,"64",45,1,"recife",101,"macaxeira",10153,1,2,13,6,998,0,0,6,5000,1,90,0,3,3,5,5,3,3,3,3,5,2,4,4,4,4,3,5,4,3,5,1,4,1,1,2,4,0,2,0,2,40,2.99913054128737,-4,-2,6.90575729235153,6.90575528433351,NA
"141",141,"13demaio",2,"65",38,1,"recife",101,"dois unidos",10134,2,4,16,2,1000,0,0,2,5000,1,120,60,4,4,4,5,4,4,5,4,5,3,4,4,0,0,1,1,1,1,2,1,3,1,1,1,23,0,8,0,8,49.557438524302,3,-23,-8,6.90777827871764,6.90776327895014,NA
"142",142,"13demaio",2,"66",50,1,"recife",101,"casa amarela",10121,1,4,8,3,998,0,0,6,4000,9,180,0,3,3,4,4,3,4,3,5,4,3,4,4,4,0,1,1,3,5,5,3,4,3,4,0,16,0,5,0,5,25.5825756949558,2.99913054128737,-16,-5,6.90576934037495,6.90575829635902,NA
"143",143,"13demaio",2,"67",27,1,"recife",101,"beberibe",10112,1,1,15,2,998,0,0,3,5000,23,120,150,3,3,4,5,3,2,4,5,4,0,4,4,3,0,3,2,3,4,4,4,4,2,2,3,28,0,27,0,27,8.44948974278318,2.99913054128737,-28,-27,6.90578138825322,6.90578038426891,NA
"144",144,"13demaio",2,"68",30,1,"recife",101,"agua fria",1013,1,2,16,2,1500,1,3,3,3000,20,40,30,3,3,5,4,3,3,3,5,4,0,4,4,2,1,4,4,4,3,1,3,2,1,2,2,57,1,62,1,7.54983443527075,62,3.17609125905568,-57,-62,7.31324572010275,7.31324794226621,NA
"145",145,"13demaio",2,"69",59,1,"recife",101,"casa amarela",10121,1,4,15,7,998,0,0,2,5000,25,360,0,4,3,5,5,1,5,5,3,3,2,4,4,1,0,1,1,3,1,5,2,2,0,0,0,56,1,62,1,7.48331477354788,62,2.99913054128737,-56,-62,6.90580949940471,6.90581552312008,NA
"146",146,"13demaio",2,"70",40,2,"recife",101,"boa vista",10114,1,4,8,4,998,1,3,4,500,2,120,0,5,1,4,5,1,0,5,4,5,1,4,4,4,2,1,1,4,4,5,2,3,2,4,4,51,1,68,1,7.14142842854285,68,2.99913054128737,-51,-68,6.90580447961419,6.90582154679916,NA
"147",147,"13demaio",2,"71",26,1,"camaragibe",104,"santa monica",1044,2,4,16,2,1080,0,0,2,5000,8,120,0,5,5,5,5,5,0,5,5,5,3,4,4,4,0,4,4,5,5,5,3,3,3,3,2,18,1,59,0,4.24264068711928,59,3.03342375548695,-18,-59,6.98473175209796,6.98476690182939,NA
"148",148,"13demaio",2,"72",22,2,"recife",101,"macaxeira",10153,1,2,18.5,7,384,0,0,7,5000,2,60,0,3,3,5,5,2,3,3,3,4,1,4,4,4,3,1,2,2,1,2,0,0,0,1,0,53,1,59,0,7.28010988928052,59,2.58433122436753,-53,-59,5.95100191726198,5.95104259191896,NA
"149",149,"13demaio",2,"73",58,3,"paulista",118,"maranguape 1",1183,1,4,9,0,170,1,1,4,5000,1,120,0,3,3,5,5,1,0,5,3,5,2,4,4,3,1,1,1,1,3,1,2,3,2,2,1,38,1,51,0,6.16441400296898,51,2.23044892137827,-38,-51,5.13711245224677,5.13756158766864,NA
"150",150,"13demaio",2,"74",48,2,"recife",101,"coelhos",10126,2,1,11,0,200,0,0,2,3000,5,180,0,1,1,5,1,1,5,3,5,3,3,4,4,4,0,1,1,1,1,1,0,0,0,0,0,50,1,65,1,7.07106781186548,65,2.30102999566398,-50,-65,5.29956658594847,5.29994104766413,NA
"151",151,"13demaio",2,"75",34,1,"recife",101,"sao jose",10170,2,4,16,6,1000,1,1,2,2500,2,180,60,4,3,5,4,2,2,3,4,3,3,4,4,4,4,1,1,3,1,3,4,4,2,1,1,48,1,68,1,6.92820323027551,68,3,-48,-68,6.90780327783017,6.90782327667024,NA
"152",152,"13demaio",2,"76",26,1,"recife",101,"santo amaro",10169,1,4,16,2,15000,1,1,2,500,3,90,0,4,3,4,3,1,0,4,4,4,3,4,4,2,1,4,4,3,3,1,1,2,1,0,0,33,1,34,1,5.74456264653803,34,4.17609125905568,-33,-34,9.615805626751,9.61580563119545,NA
"153",153,"13demaio",2,"77",55,1,"recife",101,"guabiraba",10140,2,5,10,2,1300,1,1,2,5000,2,120,0,4,3,4,5,5,3,4,5,3,2,4,4,3,2,3,4,4,4,5,2,3,2,0,2,48,1,56,1,6.92820323027551,56,3.11394335230684,-48,-56,7.17014794541315,7.17015267899531,NA
"154",154,"13demaio",2,"78",28,1,"recife",101,"torre",10175,1,4,11,0,400,0,0,7,4000,2,300,120,4,3,5,5,3,4,5,5,4,1,4,4,3,3,2,2,3,2,3,2,2,0,1,1,37,0,19,0,19,56,2.60205999132796,-37,-19,5.99169577037382,5.99158329005776,NA
"155",155,"13demaio",2,"79",34,2,"recife",101,"passarinho",10161,2,4,12,2,998,1,2,2,5000,1,120,0,5,5,4,4,3,3,3,4,4,2,4,4,4,4,1,1,3,5,2,3,3,2,2,2,12,1,22,0,3.46410161513775,22,2.99913054128737,-12,-22,6.90576532438327,6.90577536433223,NA
